Any,zona,dat,via,pk,nomMun,nomCom,nomDem,F_MORTS,F_FERITS_GREUS,F_FERITS_LLEUS,F_VICTIMES,F_UNITATS_IMPLICADES,F_VIANANTS_IMPLICADES,F_BICICLETES_IMPLICADES,F_CICLOMOTORS_IMPLICADES,F_MOTOCICLETES_IMPLICADES,F_VEH_LLEUGERS_IMPLICADES,F_VEH_PESANTS_IMPLICADES,F_ALTRES_UNIT_IMPLICADES,F_UNIT_DESC_IMPLICADES,C_VELOCITAT_VIA,D_ACC_AMB_FUGA,D_BOIRA,D_CARACT_ENTORN,D_CARRIL_ESPECIAL,D_CIRCULACIO_MESURES_ESP,D_CLIMATOLOGIA,D_FUNC_ESP_VIA,D_GRAVETAT,D_INFLUIT_BOIRA,D_INFLUIT_CARACT_ENTORN,D_INFLUIT_CIRCULACIO,D_INFLUIT_ESTAT_CLIMA,D_INFLUIT_INTEN_VENT,D_INFLUIT_LLUMINOSITAT,D_INFLUIT_MESU_ESP,D_INFLUIT_OBJ_CALCADA,D_INFLUIT_SOLCS_RASES,D_INFLUIT_VISIBILITAT,D_INTER_SECCIO,D_LIMIT_VELOCITAT,D_LLUMINOSITAT,D_REGULACIO_PRIORITAT,D_SENTITS_VIA,D_SUBTIPUS_ACCIDENT,D_SUBTIPUS_TRAM,D_SUBZONA,D_SUPERFICIE,D_TIPUS_VIA,D_TITULARITAT_VIA,D_TRACAT_ALTIMETRIC,D_VENT,grupDiaLab,hor,grupHor,tipAcc,tipDia
2021,"Zona urbana",2021-04-02,"SE","999999","CAMBRILS","Baix Camp","Tarragona",0,1,0,1,2,0,0,0,1,1,0,0,0,"100","No","No n'hi ha","A nivell","Altres","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","Dintre intersecció","Genérica via","Alba o capvespre","NA","Doble sentit","Envestida (frontal lateral)","Intersecció en T o Y","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","CapDeSetmana",20.32,"Tarda","Col.lisió de vehicles en marxa","div"
2021,"Zona urbana",2021-06-05,"C-31","350","TORROELLA DE MONTGRI","Baix Emporda","Girona",0,1,0,1,2,1,0,0,0,1,0,0,0,"50","No","No n'hi ha","Mixt","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Senyal velocitat","De dia, dia clar","NA","Doble sentit","Atropellament","NA","Travessera","Sec i net","Carretera convencional","Autonòmica","Pla","Calma, vent molt suau","CapDeSetmana",18.48,"Tarda","Atropellament","dis"
2021,"Carretera",2021-08-26,"C-63","18,2","RIUDARENES","Selva","Girona",0,3,4,7,3,0,0,0,0,2,1,0,0,"100","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","Doble sentit","Col·lisió frontal","NA","Carretera","Sec i net","Carretera convencional","Autonòmica","Rampa o pendent","Calma, vent molt suau","Feiners",16.05,"Tarda","Col.lisió de vehicles en marxa","dill-dij"
2021,"Zona urbana",2021-02-16,"SE","999999","REUS","Baix Camp","Tarragona",0,1,0,1,1,0,0,0,1,0,0,0,0,"100","No","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","NA","Caiguda en la via","NA","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","Feiners",7.15,"Matí","Bolcada a la calcada","dill-dij"
2021,"Carretera",2021-11-18,"C-58","12,3","SANT QUIRZE DEL VALLES","Valles Occidental","Barcelona",0,1,0,1,2,0,0,0,1,1,0,0,0,"100","No","No n'hi ha","Desmunt","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","Un sol sentit","Fregament o col·lisió lateral","NA","Carretera","Sec i net","Carretera convencional","Autonòmica","Rampa o pendent","Calma, vent molt suau","Feiners",12.37,"Matí","Col.lisió de vehicles en marxa","dill-dij"
2021,"Zona urbana",2021-07-13,"SE","999999","TARRAGONA","Tarragones","Tarragona",1,0,0,1,2,0,0,0,0,2,0,0,0,"100","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident mortal","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","Doble sentit","Xoc contra objecte/obstacle sense sortida prèvia de via","NA","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","Feiners",13.55,"Matí","Col.lisió d'un vehicle contra un obstacle de la calcada","dill-dij"
2021,"Zona urbana",2021-10-20,"SE","999999","BARCELONA","Barcelones","Barcelona",0,1,0,1,2,1,0,0,0,1,0,0,0,"100","No","Si","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De nit, il·luminació artificial insuficient","NA","Doble sentit","Atropellament","NA","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","Feiners",1.17,"Nit","Atropellament","dill-dij"
2021,"Carretera",2021-02-23,"AP-2","162","BORGES BLANQUES, LES","Garrigues","Lleida",0,1,0,1,2,0,0,0,0,1,1,0,0,"100","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","Un sol sentit","Encalç","NA","Carretera","Sec i net","Carretera convencional","Estatal","Pla","Calma, vent molt suau","Feiners",7.08,"Matí","Col.lisió de vehicles en marxa","dill-dij"
2021,"Zona urbana",2021-05-11,"SE","999999","CASTELLDEFELS","Baix Llobregat","Barcelona",0,1,0,1,2,1,0,0,0,1,0,0,0,"100","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","Un sol sentit","Atropellament","NA","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","Feiners",9.55,"Matí","Atropellament","dill-dij"
2021,"Carretera",2021-11-16,"GIV-6322","0,9","ALBONS","Baix Emporda","Girona",0,1,0,1,1,0,0,0,0,1,0,0,0,"999","No","No n'hi ha","Sense Especificar","NA","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","NA","Resta sortides de via","NA","Carretera","Sec i net","Carretera convencional","Altres","Sense especificar","Calma, vent molt suau","Feiners",10.48,"Matí","Sortida de la calcada sense especificar","dill-dij"
2021,"Zona urbana",2021-10-01,"SE","999999","VIC","Osona","Barcelona",0,1,0,1,2,0,0,0,1,1,0,0,0,"100","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","Dintre intersecció","Genérica via","De nit, il·luminació artificial suficient","Senyal Stop o cedeix pas","Doble sentit","Col·lisió frontal","Encreuament o intersecció en X o +","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","CapDeSetmana",19.45,"Tarda","Col.lisió de vehicles en marxa","div"
2021,"Carretera",2021-09-10,"C-12","105,4","MAIALS","Segria","Lleida",0,1,2,3,2,0,0,0,1,1,0,0,0,"80","No","No n'hi ha","A nivell","Carril acceleració","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","Dintre intersecció","Senyal velocitat","De dia, dia clar","Senyal Stop o cedeix pas","Doble sentit","Envestida (frontal lateral)","Intersecció en T o Y","Carretera","Sec i net","Carretera convencional","Autonòmica","Rampa o pendent","Calma, vent molt suau","Feiners",14.19,"Tarda","Col.lisió de vehicles en marxa","div"
2021,"Carretera",2021-07-01,"N-141e","111,2","BESCANO","Girones","Girona",1,0,0,1,2,0,0,0,0,1,1,0,0,"40","No","No n'hi ha","Mixt","Habilitació voral/carril addicional","Obres","Bon temps","Sense funció especial","Accident mortal","No","No","No","No","No","No","No","No","No","No","En secció","Senyal velocitat","De dia, dia clar","NA","Doble sentit","Col·lisió frontal","NA","Carretera","Sec i net","Carretera convencional","Estatal","Rampa o pendent","Calma, vent molt suau","Feiners",10.38,"Matí","Col.lisió de vehicles en marxa","dill-dij"
2021,"Zona urbana",2021-10-15,"SE","999999","ROQUETES","Baix Ebre","Tarragona",0,1,0,1,1,0,0,0,0,1,0,0,0,"NA","No","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","Sense especificar","No","No","No","Sense especificar","No","No","No","No","No","En secció","Genérica via","Alba o capvespre","NA","Doble sentit","Xoc contra objecte/obstacle sense sortida prèvia de via","NA","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","Municipal","Sense especificar","Calma, vent molt suau","CapDeSetmana",18.55,"Tarda","Col.lisió d'un vehicle contra un obstacle de la calcada","div"
2021,"Carretera",2021-06-26,"GIV-5313","3,5","CANET D'ADRI","Girones","Girona",0,1,0,1,2,0,1,0,0,0,1,0,0,"100","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","Doble sentit","Altres","NA","Carretera","Sec i net","Carretera convencional","Provincial","Rampa o pendent","Calma, vent molt suau","CapDeSetmana",9.47,"Matí","Altres","dis"
2021,"Zona urbana",2021-03-30,"SE","999999","BARCELONA","Barcelones","Barcelona",0,1,0,1,1,0,0,0,1,0,0,0,0,"30","No","Si","Sense Especificar","Carril bus","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Senyal velocitat","De dia, dia clar","NA","Un sol sentit","Caiguda en la via","NA","Zona urbana","Relliscós","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","Feiners",11.0,"Matí","Bolcada a la calcada","dill-dij"
2021,"Zona urbana",2021-11-04,"SE","999999","RUBI","Valles Occidental","Barcelona",0,1,0,1,2,1,0,0,0,1,0,0,0,"100","No","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","NA","Altres","NA","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","Feiners",20.42,"Tarda","Altres","dill-dij"
2021,"Zona urbana",2021-03-11,"SE","999999","TERRASSA","Valles Occidental","Barcelona",0,1,0,1,2,1,0,0,0,1,0,0,0,"30","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Senyal velocitat","De dia, dia clar","NA","Doble sentit","Atropellament","NA","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","Feiners",18.0,"Tarda","Atropellament","dill-dij"
2021,"Zona urbana",2021-10-07,"SE","999999","BANYOLES","Pla de l'Estany","Girona",0,1,0,1,3,0,0,0,1,2,0,0,0,"100","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","Dintre intersecció","Genérica via","De nit, il·luminació artificial suficient","Sols marques viàries (inclou pas vianants)","Un sol sentit","Fregament o col·lisió lateral","Encreuament o intersecció en X o +","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","Feiners",7.15,"Matí","Col.lisió de vehicles en marxa","dill-dij"
2021,"Carretera",2021-10-31,"CR","22","ULLDECONA","Montsia","Tarragona",1,0,0,1,1,0,0,0,1,0,0,0,0,"100","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident mortal","No","No","No","No","No","No","No","No","Si","No","En secció","Genérica via","De nit, sense llum artificial","NA","Doble sentit","Resta sortides de via","NA","Carretera","Sec i net","Altres","Municipal","Pla","Calma, vent molt suau","CapDeSetmana",22.01,"Nit","Sortida de la calcada sense especificar","dg"
2021,"Carretera",2021-11-14,"C-32","26,5","SANT PERE DE RIBES","Garraf","Barcelona",1,0,2,3,3,1,0,0,0,2,0,0,0,"100","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident mortal","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","Alba o capvespre","NA","Un sol sentit","Atropellament","NA","Carretera","Sec i net","Carretera convencional","Autonòmica","Rampa o pendent","Calma, vent molt suau","CapDeSetmana",18.06,"Tarda","Atropellament","dg"
2021,"Zona urbana",2021-01-05,"SE","999999","VENDRELL, EL","Baix Penedes","Tarragona",0,1,0,1,2,0,0,0,1,1,0,0,0,"40","No","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","Sense especificar","Sense especificar","No","No","Sense especificar","No","No","No","No","Sense especificar","Dintre intersecció","Senyal velocitat","De dia, dia clar","Senyal Stop o cedeix pas","Un sol sentit","Encalç","Intersecció en T o Y","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","Sense especificar","Calma, vent molt suau","Feiners",13.24,"Matí","Col.lisió de vehicles en marxa","dill-dij"
2021,"Zona urbana",2021-05-05,"SE","999999","VENDRELL, EL","Baix Penedes","Tarragona",0,1,1,2,2,1,0,0,0,1,0,0,0,"40","No","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","Sense especificar","Sense especificar","No","No","Sense especificar","No","No","No","No","Sense especificar","En secció","Senyal velocitat","De dia, dia clar","NA","Doble sentit","Atropellament","NA","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","Municipal","Sense especificar","Calma, vent molt suau","Feiners",14.25,"Tarda","Atropellament","dill-dij"
2021,"Carretera",2021-04-01,"LV-4241","29,9","GUIXERS","Solsones","Lleida",0,1,0,1,2,0,1,0,0,1,0,0,0,"60","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","Dintre intersecció","Senyal velocitat","De dia, dia clar","Senyal Stop o cedeix pas","Doble sentit","Fregament o col·lisió lateral","Intersecció en T o Y","Carretera","Sec i net","Carretera convencional","Provincial","Rampa o pendent","Calma, vent molt suau","Feiners",14.45,"Tarda","Col.lisió de vehicles en marxa","dill-dij"
2021,"Zona urbana",2021-11-17,"SE","999999","TARRAGONA","Tarragones","Tarragona",0,1,0,1,2,0,0,0,1,1,0,0,0,"100","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","Dintre intersecció","Genérica via","De nit, il·luminació artificial suficient","Senyal Stop o cedeix pas","Doble sentit","Fregament o col·lisió lateral","Giratòria","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","Feiners",18.5,"Tarda","Col.lisió de vehicles en marxa","dill-dij"
2021,"Zona urbana",2021-07-06,"SE","999999","SABADELL","Valles Occidental","Barcelona",0,1,0,1,3,0,0,1,0,2,0,0,0,"100","No","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","NA","Altres","NA","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","Feiners",21.21,"Tarda","Altres","dill-dij"
2021,"Carretera",2021-07-02,"C-37","68,8","ODENA","Anoia","Barcelona",0,1,0,1,1,0,0,0,0,1,0,0,0,"999","No","No n'hi ha","Sense Especificar","NA","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","NA","Resta sortides de via","NA","Carretera","Sec i net","Carretera convencional","Altres","Sense especificar","Calma, vent molt suau","CapDeSetmana",23.54,"Nit","Sortida de la calcada sense especificar","div"
2021,"Zona urbana",2021-04-06,"SE","999999","IGUALADA","Anoia","Barcelona",0,1,0,1,1,0,0,0,1,0,0,0,0,"50","No","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","Sense especificar","No","No","No","Sense especificar","No","No","No","No","Sense especificar","Dintre intersecció","Senyal velocitat","De nit, il·luminació artificial suficient","Senyal Stop o cedeix pas","Doble sentit","Xoc contra objecte/obstacle sense sortida prèvia de via","Giratòria","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","Sense especificar","Calma, vent molt suau","Feiners",20.3,"Tarda","Col.lisió d'un vehicle contra un obstacle de la calcada","dill-dij"
2021,"Zona urbana",2021-12-27,"SE","999999","BADALONA","Barcelones","Barcelona",0,1,0,1,2,0,0,0,0,0,2,0,0,"NA","No","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","Sense especificar","No","No","No","Sense especificar","No","No","No","No","No","Dintre intersecció","Genérica via","De dia, dia clar","Senyal Stop o cedeix pas","Un sol sentit","Envestida (frontal lateral)","Encreuament o intersecció en X o +","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","Sense especificar","Calma, vent molt suau","Feiners",11.48,"Matí","Col.lisió de vehicles en marxa","dill-dij"
2021,"Zona urbana",2021-11-05,"SE","999999","MANRESA","Bages","Barcelona",0,1,1,2,3,2,0,0,0,1,0,0,0,"100","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","Si","No","No","No","No","Dintre intersecció","Genérica via","De nit, il·luminació artificial suficient","Sols marques viàries (inclou pas vianants)","Un sol sentit","Atropellament","Intersecció en T o Y","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","Feiners",6.3,"Matí","Atropellament","div"
2021,"Zona urbana",2021-06-21,"SE","999999","MANRESA","Bages","Barcelona",0,1,0,1,2,1,0,0,0,1,0,0,0,"100","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","Dintre intersecció","Genérica via","De dia, dia clar","Sols marques viàries (inclou pas vianants)","Doble sentit","Atropellament","Intersecció en T o Y","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","Feiners",9.15,"Matí","Atropellament","dill-dij"
2021,"Zona urbana",2021-11-17,"SE","999999","REUS","Baix Camp","Tarragona",0,1,0,1,2,0,1,0,0,1,0,0,0,"100","No","No n'hi ha","Sense Especificar","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","NA","Col·lisió frontal","NA","Zona urbana","Sec i net","Via urbana( inclou carrer i carrer residencial)","NA","NA","Calma, vent molt suau","Feiners",20.0,"Tarda","Col.lisió de vehicles en marxa","dill-dij"
2021,"Carretera",2021-08-03,"CR","0,5","ALPICAT","Segria","Lleida",0,1,0,1,1,0,0,0,0,0,1,0,0,"100","No","No n'hi ha","A nivell","No n'hi ha","No n'hi ha","Bon temps","Sense funció especial","Accident greu","No","No","No","No","No","No","No","No","No","No","En secció","Genérica via","De dia, dia clar","NA","Doble sentit","Altres","NA","Carretera","Sec i net","Altres","Municipal","Pla","Calma, vent molt suau","Feiners",19.45,"Tarda","Altres","dill-dij"
